"inventory_id","rental_count"
3666,"3"
3668,"3"
3673,"3"
3675,"3"
3679,"3"
3680,"3"
3684,"3"
3692,"3"
3699,"3"
3701,"3"
3706,"3"
3708,"3"
3709,"3"
3712,"3"
3716,"3"
3718,"3"
3724,"3"
3726,"3"
3727,"3"
3730,"3"
3738,"3"
3742,"3"
3743,"3"
3748,"3"
3754,"3"
3755,"3"
3758,"3"
3760,"3"
3761,"3"
3762,"3"
3767,"3"
3772,"3"
3780,"3"
3785,"3"
3790,"3"
3795,"3"
3802,"3"
3803,"3"
3806,"3"
3809,"3"
3815,"3"
3819,"3"
3837,"3"
3838,"3"
3842,"3"
3843,"3"
3848,"3"
3852,"3"
3857,"3"
3859,"3"
3861,"3"
3865,"3"
3870,"3"
3874,"3"
3877,"3"
3881,"3"
3882,"3"
3886,"3"
3889,"3"
3895,"3"
3897,"3"
3899,"3"
3901,"3"
3906,"3"
3908,"3"
3910,"3"
3911,"3"
3914,"3"
3920,"3"
3924,"3"
3931,"3"
3940,"3"
3942,"3"
3945,"3"
3952,"3"
3956,"3"
3957,"3"
3958,"3"
3964,"3"
3967,"3"
3972,"3"
3974,"3"
3976,"3"
3981,"3"
3985,"3"
3991,"3"
3996,"3"
4007,"3"
4009,"3"
4011,"3"
4015,"3"
4025,"3"
4039,"3"
4043,"3"
4046,"3"
4050,"3"
4054,"3"
4055,"3"
4056,"3"
4057,"3"
4061,"3"
4062,"3"
4066,"3"
4069,"3"
4075,"3"
4083,"3"
4084,"3"
4096,"3"
4099,"3"
4101,"3"
4109,"3"
4112,"3"
4126,"3"
4137,"3"
4143,"3"
4151,"3"
4152,"3"
4153,"3"
4158,"3"
4160,"3"
4164,"3"
4165,"3"
4167,"3"
4170,"3"
4175,"3"
4182,"3"
4184,"3"
4186,"3"
4188,"3"
4192,"3"
4198,"3"
4199,"3"
4216,"3"
4220,"3"
4224,"3"
4226,"3"
4229,"3"
4234,"3"
4237,"3"
4259,"3"
4262,"3"
4263,"3"
4266,"3"
4268,"3"
4270,"3"
4277,"3"
4283,"3"
4286,"3"
4289,"3"
4291,"3"
4293,"3"
4314,"3"
4320,"3"
4329,"3"
4331,"3"
4336,"3"
4341,"3"
4342,"3"
4355,"3"
4359,"3"
4361,"3"
4362,"3"
4378,"3"
4385,"3"
4390,"3"
4391,"3"
4392,"3"
4394,"3"
4405,"3"
4416,"3"
4423,"3"
4435,"3"
4439,"3"
4440,"3"
4446,"3"
4447,"3"
4448,"3"
4455,"3"
4458,"3"
4464,"3"
4467,"3"
4468,"3"
4470,"3"
4476,"3"
4487,"3"
4493,"3"
4496,"3"
4498,"3"
4499,"3"
4503,"3"
4508,"3"
4509,"3"
4514,"3"
4517,"3"
4520,"3"
4521,"3"
4523,"3"
4528,"3"
4533,"3"
4542,"3"
4543,"3"
4549,"3"
4552,"3"
4555,"3"
4557,"3"
4561,"3"
4562,"3"
4563,"3"
4569,"3"
4570,"3"
4574,"3"
4578,"3"
7,"4"
20,"4"
24,"4"
27,"4"
33,"4"
35,"4"
46,"4"
50,"4"
51,"4"
52,"4"
59,"4"
61,"4"
65,"4"
66,"4"
76,"4"
78,"4"
86,"4"
91,"4"
94,"4"
97,"4"
98,"4"
99,"4"
100,"4"
105,"4"
108,"4"
109,"4"
110,"4"
115,"4"
117,"4"
120,"4"
122,"4"
123,"4"
125,"4"
132,"4"
135,"4"
138,"4"
144,"4"
147,"4"
155,"4"
159,"4"
161,"4"
163,"4"
164,"4"
165,"4"
168,"4"
172,"4"
173,"4"
176,"4"
183,"4"
185,"4"
189,"4"
197,"4"
200,"4"
201,"4"
202,"4"
204,"4"
206,"4"
208,"4"
215,"4"
216,"4"
219,"4"
220,"4"
221,"4"
228,"4"
229,"4"
230,"4"
231,"4"
235,"4"
237,"4"
238,"4"
240,"4"
243,"4"
244,"4"
246,"4"
248,"4"
251,"4"
253,"4"
260,"4"
265,"4"
269,"4"
272,"4"
276,"4"
282,"4"
284,"4"
286,"4"
287,"4"
291,"4"
296,"4"
310,"4"
312,"4"
313,"4"
315,"4"
318,"4"
320,"4"
323,"4"
324,"4"
326,"4"
340,"4"
343,"4"
351,"4"
361,"4"
371,"4"
374,"4"
376,"4"
383,"4"
384,"4"
397,"4"
402,"4"
409,"4"
417,"4"
418,"4"
421,"4"
428,"4"
442,"4"
444,"4"
447,"4"
448,"4"
456,"4"
457,"4"
462,"4"
463,"4"
467,"4"
474,"4"
478,"4"
480,"4"
481,"4"
490,"4"
493,"4"
506,"4"
512,"4"
513,"4"
517,"4"
518,"4"
523,"4"
538,"4"
539,"4"
542,"4"
547,"4"
549,"4"
550,"4"
556,"4"
559,"4"
560,"4"
561,"4"
562,"4"
565,"4"
569,"4"
570,"4"
573,"4"
580,"4"
587,"4"
591,"4"
596,"4"
605,"4"
610,"4"
614,"4"
615,"4"
616,"4"
618,"4"
624,"4"
634,"4"
636,"4"
643,"4"
653,"4"
654,"4"
659,"4"
664,"4"
672,"4"
680,"4"
681,"4"
683,"4"
692,"4"
694,"4"
698,"4"
699,"4"
703,"4"
705,"4"
706,"4"
711,"4"
716,"4"
721,"4"
731,"4"
732,"4"
735,"4"
736,"4"
740,"4"
743,"4"
750,"4"
753,"4"
755,"4"
761,"4"
762,"4"
768,"4"
771,"4"
774,"4"
782,"4"
786,"4"
787,"4"
796,"4"
804,"4"
806,"4"
807,"4"
809,"4"
814,"4"
816,"4"
822,"4"
828,"4"
829,"4"
835,"4"
844,"4"
846,"4"
853,"4"
854,"4"
858,"4"
860,"4"
863,"4"
868,"4"
869,"4"
870,"4"
871,"4"
874,"4"
877,"4"
883,"4"
889,"4"
895,"4"
899,"4"
906,"4"
912,"4"
915,"4"
923,"4"
931,"4"
932,"4"
937,"4"
948,"4"
950,"4"
953,"4"
977,"4"
980,"4"
982,"4"
987,"4"
988,"4"
994,"4"
995,"4"
999,"4"
1000,"4"
1003,"4"
1008,"4"
1013,"4"
1014,"4"
1015,"4"
1017,"4"
1022,"4"
1024,"4"
1026,"4"
1028,"4"
1033,"4"
1039,"4"
1043,"4"
1049,"4"
1055,"4"
1056,"4"
1057,"4"
1058,"4"
1061,"4"
1062,"4"
1063,"4"
1071,"4"
1073,"4"
1075,"4"
1076,"4"
1081,"4"
1087,"4"
1091,"4"
1101,"4"
1105,"4"
1108,"4"
1121,"4"
1135,"4"
1138,"4"
1141,"4"
1145,"4"
1147,"4"
1154,"4"
1164,"4"
1166,"4"
1167,"4"
1170,"4"
1173,"4"
1176,"4"
1179,"4"
1182,"4"
1184,"4"
1185,"4"
1187,"4"
1189,"4"
1198,"4"
1200,"4"
1213,"4"
1215,"4"
1218,"4"
1219,"4"
1223,"4"
1224,"4"
1236,"4"
1245,"4"
1255,"4"
1261,"4"
1266,"4"
1269,"4"
1270,"4"
1277,"4"
1279,"4"
1284,"4"
1291,"4"
1292,"4"
1296,"4"
1298,"4"
1304,"4"
1305,"4"
1306,"4"
1307,"4"
1309,"4"
1311,"4"
1318,"4"
1323,"4"
1324,"4"
1330,"4"
1331,"4"
1336,"4"
1342,"4"
1344,"4"
1347,"4"
1351,"4"
1355,"4"
1358,"4"
1361,"4"
1370,"4"
1372,"4"
1373,"4"
1374,"4"
1389,"4"
1391,"4"
1399,"4"
1401,"4"
1402,"4"
1403,"4"
1405,"4"
1406,"4"
1407,"4"
1408,"4"
1425,"4"
1431,"4"
1433,"4"
1435,"4"
1437,"4"
1442,"4"
1444,"4"
1458,"4"
1465,"4"
1467,"4"
1469,"4"
1472,"4"
1473,"4"
1476,"4"
1478,"4"
1481,"4"
1482,"4"
1484,"4"
1488,"4"
1490,"4"
1491,"4"
1492,"4"
1502,"4"
1508,"4"
1509,"4"
1511,"4"
1512,"4"
1513,"4"
1515,"4"
1516,"4"
1524,"4"
1531,"4"
1534,"4"
1535,"4"
1540,"4"
1543,"4"
1546,"4"
1550,"4"
1551,"4"
1553,"4"
1556,"4"
1558,"4"
1562,"4"
1569,"4"
1570,"4"
1589,"4"
1617,"4"
1620,"4"
1621,"4"
1623,"4"
1624,"4"
1626,"4"
1628,"4"
1631,"4"
1641,"4"
1644,"4"
1652,"4"
1654,"4"
1656,"4"
1657,"4"
1661,"4"
1666,"4"
1669,"4"
1670,"4"
1671,"4"
1672,"4"
1676,"4"
1687,"4"
1690,"4"
1695,"4"
1696,"4"
1700,"4"
1715,"4"
1725,"4"
1726,"4"
1728,"4"
1729,"4"
1738,"4"
1739,"4"
1741,"4"
1746,"4"
1748,"4"
1749,"4"
1750,"4"
1755,"4"
1760,"4"
1764,"4"
1765,"4"
1768,"4"
1772,"4"
1776,"4"
1779,"4"
1787,"4"
1790,"4"
1798,"4"
1806,"4"
1820,"4"
1821,"4"
1823,"4"
1830,"4"
1834,"4"
1835,"4"
1836,"4"
1843,"4"
1845,"4"
1848,"4"
1851,"4"
1852,"4"
1856,"4"
1863,"4"
1864,"4"
1870,"4"
1877,"4"
1880,"4"
1881,"4"
1893,"4"
1902,"4"
1906,"4"
1907,"4"
1910,"4"
1911,"4"
1923,"4"
1926,"4"
1929,"4"
1934,"4"
1935,"4"
1936,"4"
1938,"4"
1939,"4"
1943,"4"
1950,"4"
1952,"4"
1953,"4"
1956,"4"
1957,"4"
1958,"4"
1959,"4"
1960,"4"
1961,"4"
1963,"4"
1975,"4"
1976,"4"
1979,"4"
1982,"4"
1984,"4"
1985,"4"
1987,"4"
1989,"4"
1994,"4"
1998,"4"
2003,"4"
2005,"4"
2007,"4"
2009,"4"
2015,"4"
2020,"4"
2025,"4"
2033,"4"
2034,"4"
2041,"4"
2045,"4"
2049,"4"
2050,"4"
2053,"4"
2055,"4"
2056,"4"
2057,"4"
2066,"4"
2081,"4"
2094,"4"
2096,"4"
2097,"4"
2102,"4"
2104,"4"
2110,"4"
2120,"4"
2122,"4"
2124,"4"
2131,"4"
2132,"4"
2134,"4"
2137,"4"
2141,"4"
2142,"4"
2151,"4"
2152,"4"
2156,"4"
2165,"4"
2169,"4"
2174,"4"
2175,"4"
2184,"4"
2188,"4"
2196,"4"
2199,"4"
2203,"4"
2205,"4"
2207,"4"
2213,"4"
2217,"4"
2218,"4"
2219,"4"
2229,"4"
2230,"4"
2233,"4"
2248,"4"
2249,"4"
2252,"4"
2254,"4"
2259,"4"
2264,"4"
2265,"4"
2267,"4"
2268,"4"
2269,"4"
2274,"4"
2277,"4"
2280,"4"
2282,"4"
2292,"4"
2295,"4"
2301,"4"
2304,"4"
2305,"4"
2307,"4"
2316,"4"
2320,"4"
2323,"4"
2335,"4"
2337,"4"
2344,"4"
2347,"4"
2353,"4"
2356,"4"
2359,"4"
2361,"4"
2363,"4"
2364,"4"
2366,"4"
2374,"4"
2376,"4"
2377,"4"
2398,"4"
2403,"4"
2406,"4"
2407,"4"
2413,"4"
2415,"4"
2416,"4"
2418,"4"
2419,"4"
2430,"4"
2434,"4"
2439,"4"
2440,"4"
2447,"4"
2458,"4"
2462,"4"
2463,"4"
2464,"4"
2471,"4"
2472,"4"
2482,"4"
2485,"4"
2487,"4"
2489,"4"
2492,"4"
2495,"4"
2496,"4"
2497,"4"
2504,"4"
2505,"4"
2507,"4"
2512,"4"
2516,"4"
2526,"4"
2534,"4"
2547,"4"
2552,"4"
2553,"4"
2558,"4"
2564,"4"
2566,"4"
2568,"4"
2572,"4"
2577,"4"
2579,"4"
2581,"4"
2582,"4"
2590,"4"
2597,"4"
2600,"4"
2602,"4"
2609,"4"
2620,"4"
2626,"4"
2629,"4"
2645,"4"
2651,"4"
2652,"4"
2653,"4"
2655,"4"
2657,"4"
2667,"4"
2669,"4"
2675,"4"
2682,"4"
2684,"4"
2686,"4"
2695,"4"
2698,"4"
2699,"4"
2704,"4"
2707,"4"
2708,"4"
2709,"4"
2715,"4"
2720,"4"
2721,"4"
2734,"4"
2736,"4"
2740,"4"
2743,"4"
2746,"4"
2749,"4"
2750,"4"
2753,"4"
2754,"4"
2755,"4"
2758,"4"
2760,"4"
2767,"4"
2769,"4"
2772,"4"
2773,"4"
2778,"4"
2779,"4"
2785,"4"
2787,"4"
2795,"4"
2796,"4"
2799,"4"
2802,"4"
2805,"4"
2810,"4"
2812,"4"
2816,"4"
2821,"4"
2832,"4"
2836,"4"
2838,"4"
2840,"4"
2845,"4"
2848,"4"
2850,"4"
2852,"4"
2853,"4"
2855,"4"
2856,"4"
2860,"4"
2861,"4"
2866,"4"
2870,"4"
2876,"4"
2878,"4"
2882,"4"
2886,"4"
2894,"4"
2895,"4"
2896,"4"
2899,"4"
2905,"4"
2912,"4"
2919,"4"
2925,"4"
2928,"4"
2929,"4"
2932,"4"
2933,"4"
2935,"4"
2949,"4"
2950,"4"
2958,"4"
2961,"4"
2974,"4"
2976,"4"
2978,"4"
2980,"4"
2987,"4"
3000,"4"
3001,"4"
3003,"4"
3007,"4"
3009,"4"
3016,"4"
3018,"4"
3019,"4"
3025,"4"
3033,"4"
3034,"4"
3036,"4"
3037,"4"
3042,"4"
3048,"4"
3053,"4"
3054,"4"
3055,"4"
3058,"4"
3069,"4"
3071,"4"
3076,"4"
3078,"4"
3080,"4"
3083,"4"
3086,"4"
3087,"4"
3088,"4"
3089,"4"
3094,"4"
3096,"4"
3102,"4"
3103,"4"
3106,"4"
3109,"4"
3114,"4"
3117,"4"
3122,"4"
3124,"4"
3127,"4"
3129,"4"
3143,"4"
3148,"4"
3149,"4"
3162,"4"
3164,"4"
3165,"4"
3169,"4"
3172,"4"
3176,"4"
3177,"4"
3179,"4"
3182,"4"
3184,"4"
3191,"4"
3198,"4"
3209,"4"
3212,"4"
3215,"4"
3216,"4"
3220,"4"
3221,"4"
3222,"4"
3223,"4"
3229,"4"
3230,"4"
3237,"4"
3238,"4"
3244,"4"
3252,"4"
3255,"4"
3261,"4"
3262,"4"
3263,"4"
3271,"4"
3274,"4"
3277,"4"
3281,"4"
3288,"4"
3295,"4"
3302,"4"
3304,"4"
3309,"4"
3317,"4"
3325,"4"
3331,"4"
3340,"4"
3353,"4"
3354,"4"
3357,"4"
3365,"4"
3366,"4"
3378,"4"
3404,"4"
3405,"4"
3406,"4"
3409,"4"
3410,"4"
3412,"4"
3413,"4"
3417,"4"
3419,"4"
3431,"4"
3436,"4"
3438,"4"
3439,"4"
3442,"4"
3447,"4"
3450,"4"
3454,"4"
3456,"4"
3463,"4"
3468,"4"
3469,"4"
3471,"4"
3474,"4"
3483,"4"
3487,"4"
3494,"4"
3495,"4"
3496,"4"
3500,"4"
3503,"4"
3504,"4"
3506,"4"
3511,"4"
3514,"4"
3521,"4"
3529,"4"
3538,"4"
3540,"4"
3541,"4"
3542,"4"
3547,"4"
3549,"4"
3551,"4"
3555,"4"
3558,"4"
3566,"4"
3568,"4"
3576,"4"
3577,"4"
3580,"4"
3588,"4"
3591,"4"
3592,"4"
3597,"4"
3599,"4"
3606,"4"
3608,"4"
3609,"4"
3611,"4"
3612,"4"
3613,"4"
3615,"4"
3620,"4"
3622,"4"
3623,"4"
3625,"4"
3626,"4"
3637,"4"
3640,"4"
3641,"4"
3644,"4"
3645,"4"
3651,"4"
3656,"4"
3665,"4"
3678,"4"
3681,"4"
3685,"4"
3686,"4"
3690,"4"
3691,"4"
3694,"4"
3696,"4"
3697,"4"
3700,"4"
3707,"4"
3713,"4"
3719,"4"
3728,"4"
3733,"4"
3739,"4"
3740,"4"
3745,"4"
3749,"4"
3756,"4"
3764,"4"
3771,"4"
3773,"4"
3776,"4"
3779,"4"
3783,"4"
3786,"4"
3791,"4"
3792,"4"
3793,"4"
3794,"4"
3796,"4"
3797,"4"
3798,"4"
3800,"4"
3804,"4"
3805,"4"
3812,"4"
3813,"4"
3814,"4"
3816,"4"
3817,"4"
3823,"4"
3824,"4"
3825,"4"
3826,"4"
3829,"4"
3830,"4"
3833,"4"
3834,"4"
3836,"4"
3844,"4"
3851,"4"
3854,"4"
3855,"4"
3856,"4"
3858,"4"
3866,"4"
3871,"4"
3875,"4"
3876,"4"
3879,"4"
3884,"4"
3885,"4"
3891,"4"
3892,"4"
3893,"4"
3898,"4"
3903,"4"
3915,"4"
3916,"4"
3922,"4"
3927,"4"
3928,"4"
3929,"4"
3930,"4"
3933,"4"
3936,"4"
3937,"4"
3946,"4"
3951,"4"
3959,"4"
3968,"4"
3970,"4"
3971,"4"
3980,"4"
3984,"4"
3986,"4"
3987,"4"
4000,"4"
4012,"4"
4014,"4"
4018,"4"
4022,"4"
4023,"4"
4024,"4"
4026,"4"
4028,"4"
4033,"4"
4036,"4"
4037,"4"
4042,"4"
4044,"4"
4064,"4"
4073,"4"
4078,"4"
4080,"4"
4081,"4"
4082,"4"
4085,"4"
4086,"4"
4088,"4"
4091,"4"
4092,"4"
4093,"4"
4098,"4"
4100,"4"
4103,"4"
4104,"4"
4107,"4"
4113,"4"
4114,"4"
4115,"4"
4116,"4"
4120,"4"
4121,"4"
4122,"4"
4131,"4"
4132,"4"
4133,"4"
4138,"4"
4144,"4"
4146,"4"
4148,"4"
4149,"4"
4150,"4"
4155,"4"
4166,"4"
4172,"4"
4174,"4"
4176,"4"
4177,"4"
4183,"4"
4201,"4"
4202,"4"
4203,"4"
4206,"4"
4211,"4"
4214,"4"
4218,"4"
4225,"4"
4228,"4"
4230,"4"
4233,"4"
4236,"4"
4241,"4"
4242,"4"
4246,"4"
4251,"4"
4257,"4"
4258,"4"
4267,"4"
4275,"4"
4287,"4"
4290,"4"
4292,"4"
4297,"4"
4299,"4"
4302,"4"
4303,"4"
4305,"4"
4307,"4"
4308,"4"
4309,"4"
4316,"4"
4323,"4"
4324,"4"
4326,"4"
4332,"4"
4333,"4"
4334,"4"
4337,"4"
4343,"4"
4344,"4"
4348,"4"
4350,"4"
4363,"4"
4366,"4"
4368,"4"
4375,"4"
4377,"4"
4380,"4"
4386,"4"
4393,"4"
4398,"4"
4399,"4"
4402,"4"
4403,"4"
4406,"4"
4411,"4"
4413,"4"
4415,"4"
4418,"4"
4422,"4"
4424,"4"
4429,"4"
4431,"4"
4434,"4"
4436,"4"
4437,"4"
4442,"4"
4443,"4"
4449,"4"
4450,"4"
4456,"4"
4457,"4"
4460,"4"
4462,"4"
4471,"4"
4472,"4"
4473,"4"
4474,"4"
4477,"4"
4481,"4"
4484,"4"
4485,"4"
4490,"4"
4491,"4"
4494,"4"
4495,"4"
4504,"4"
4506,"4"
4511,"4"
4515,"4"
4516,"4"
4527,"4"
4529,"4"
4530,"4"
4531,"4"
4532,"4"
4536,"4"
4537,"4"
4539,"4"
4544,"4"
4548,"4"
4550,"4"
4559,"4"
4564,"4"
4566,"4"
4567,"4"
4572,"4"
4575,"4"
4576,"4"
2,"5"
6,"5"
14,"5"
17,"5"
23,"5"
26,"5"
30,"5"
37,"5"
39,"5"
40,"5"
53,"5"
58,"5"
62,"5"
63,"5"
71,"5"
72,"5"
79,"5"
85,"5"
87,"5"
88,"5"
95,"5"
102,"5"
103,"5"
118,"5"
119,"5"
126,"5"
129,"5"
130,"5"
131,"5"
133,"5"
139,"5"
140,"5"
141,"5"
142,"5"
143,"5"
145,"5"
146,"5"
150,"5"
151,"5"
158,"5"
178,"5"
182,"5"
184,"5"
186,"5"
187,"5"
190,"5"
194,"5"
205,"5"
207,"5"
210,"5"
212,"5"
213,"5"
214,"5"
225,"5"
227,"5"
234,"5"
239,"5"
241,"5"
242,"5"
245,"5"
249,"5"
258,"5"
261,"5"
263,"5"
266,"5"
267,"5"
268,"5"
270,"5"
273,"5"
280,"5"
288,"5"
299,"5"
301,"5"
303,"5"
314,"5"
316,"5"
327,"5"
330,"5"
331,"5"
339,"5"
350,"5"
352,"5"
353,"5"
354,"5"
360,"5"
363,"5"
367,"5"
368,"5"
372,"5"
373,"5"
375,"5"
377,"5"
379,"5"
380,"5"
386,"5"
387,"5"
389,"5"
390,"5"
393,"5"
399,"5"
403,"5"
407,"5"
424,"5"
425,"5"
431,"5"
434,"5"
435,"5"
441,"5"
443,"5"
451,"5"
452,"5"
458,"5"
460,"5"
461,"5"
466,"5"
468,"5"
469,"5"
470,"5"
471,"5"
473,"5"
485,"5"
487,"5"
491,"5"
495,"5"
497,"5"
500,"5"
503,"5"
511,"5"
515,"5"
522,"5"
530,"5"
533,"5"
535,"5"
536,"5"
548,"5"
553,"5"
578,"5"
581,"5"
585,"5"
592,"5"
593,"5"
595,"5"
597,"5"
599,"5"
600,"5"
601,"5"
602,"5"
609,"5"
611,"5"
617,"5"
619,"5"
622,"5"
623,"5"
630,"5"
632,"5"
633,"5"
635,"5"
638,"5"
644,"5"
646,"5"
647,"5"
651,"5"
655,"5"
656,"5"
657,"5"
661,"5"
666,"5"
667,"5"
674,"5"
679,"5"
687,"5"
688,"5"
691,"5"
697,"5"
708,"5"
709,"5"
712,"5"
715,"5"
719,"5"
723,"5"
726,"5"
727,"5"
729,"5"
730,"5"
734,"5"
739,"5"
742,"5"
749,"5"
751,"5"
752,"5"
760,"5"
763,"5"
764,"5"
766,"5"
769,"5"
775,"5"
776,"5"
785,"5"
794,"5"
797,"5"
800,"5"
802,"5"
810,"5"
811,"5"
815,"5"
818,"5"
819,"5"
821,"5"
826,"5"
830,"5"
833,"5"
842,"5"
847,"5"
848,"5"
851,"5"
865,"5"
872,"5"
886,"5"
887,"5"
898,"5"
901,"5"
907,"5"
909,"5"
910,"5"
914,"5"
917,"5"
921,"5"
924,"5"
928,"5"
933,"5"
938,"5"
944,"5"
946,"5"
949,"5"
952,"5"
955,"5"
965,"5"
971,"5"
984,"5"
989,"5"
992,"5"
1007,"5"
1012,"5"
1019,"5"
1020,"5"
1021,"5"
1025,"5"
1027,"5"
1041,"5"
1044,"5"
1050,"5"
1053,"5"
1054,"5"
1066,"5"
1067,"5"
1069,"5"
1070,"5"
1077,"5"
1083,"5"
1084,"5"
1085,"5"
1086,"5"
1090,"5"
1096,"5"
1097,"5"
1099,"5"
1102,"5"
1103,"5"
1111,"5"
1113,"5"
1116,"5"
1118,"5"
1119,"5"
1122,"5"
1123,"5"
1131,"5"
1133,"5"
1137,"5"
1139,"5"
1144,"5"
1146,"5"
1150,"5"
1152,"5"
1156,"5"
1158,"5"
1160,"5"
1162,"5"
1172,"5"
1174,"5"
1183,"5"
1186,"5"
1188,"5"
1191,"5"
1197,"5"
1201,"5"
1203,"5"
1206,"5"
1208,"5"
1221,"5"
1222,"5"
1225,"5"
1227,"5"
1229,"5"
1230,"5"
1231,"5"
1235,"5"
1242,"5"
1247,"5"
1253,"5"
1254,"5"
1257,"5"
1258,"5"
1259,"5"
1264,"5"
1265,"5"
1273,"5"
1278,"5"
1281,"5"
1283,"5"
1286,"5"
1287,"5"
1288,"5"
1290,"5"
1293,"5"
1294,"5"
1299,"5"
1300,"5"
1303,"5"
1308,"5"
1313,"5"
1314,"5"
1321,"5"
1326,"5"
1334,"5"
1337,"5"
1338,"5"
1343,"5"
1349,"5"
1352,"5"
1354,"5"
1356,"5"
1359,"5"
1363,"5"
1364,"5"
1366,"5"
1369,"5"
1380,"5"
1381,"5"
1382,"5"
1383,"5"
1385,"5"
1387,"5"
1388,"5"
1392,"5"
1393,"5"
1395,"5"
1396,"5"
1398,"5"
1400,"5"
1404,"5"
1409,"5"
1411,"5"
1412,"5"
1413,"5"
1414,"5"
1428,"5"
1434,"5"
1438,"5"
1441,"5"
1446,"5"
1449,"5"
1453,"5"
1457,"5"
1464,"5"
1471,"5"
1474,"5"
1489,"5"
1494,"5"
1496,"5"
1498,"5"
1505,"5"
1510,"5"
1514,"5"
1518,"5"
1520,"5"
1521,"5"
1523,"5"
1525,"5"
1527,"5"
1529,"5"
1536,"5"
1554,"5"
1565,"5"
1567,"5"
1572,"5"
1573,"5"
1575,"5"
1578,"5"
1581,"5"
1584,"5"
1585,"5"
1586,"5"
1588,"5"
1590,"5"
1591,"5"
1594,"5"
1602,"5"
1613,"5"
1618,"5"
1619,"5"
1622,"5"
1625,"5"
1629,"5"
1632,"5"
1639,"5"
1642,"5"
1648,"5"
1649,"5"
1655,"5"
1662,"5"
1675,"5"
1677,"5"
1681,"5"
1684,"5"
1686,"5"
1688,"5"
1689,"5"
1691,"5"
1697,"5"
1699,"5"
1701,"5"
1708,"5"
1711,"5"
1713,"5"
1714,"5"
1717,"5"
1718,"5"
1720,"5"
1721,"5"
1731,"5"
1736,"5"
1744,"5"
1757,"5"
1758,"5"
1761,"5"
1763,"5"
1769,"5"
1774,"5"
1777,"5"
1780,"5"
1781,"5"
1783,"5"
1785,"5"
1786,"5"
1789,"5"
1795,"5"
1799,"5"
1800,"5"
1801,"5"
1810,"5"
1811,"5"
1814,"5"
1815,"5"
1816,"5"
1817,"5"
1818,"5"
1819,"5"
1822,"5"
1824,"5"
1825,"5"
1827,"5"
1828,"5"
1829,"5"
1833,"5"
1842,"5"
1850,"5"
1853,"5"
1859,"5"
1862,"5"
1866,"5"
1872,"5"
1884,"5"
1885,"5"
1886,"5"
1890,"5"
1896,"5"
1897,"5"
1899,"5"
1905,"5"
1913,"5"
1914,"5"
1919,"5"
1920,"5"
1921,"5"
1922,"5"
1925,"5"
1928,"5"
1930,"5"
1940,"5"
1941,"5"
1946,"5"
1951,"5"
1954,"5"
1955,"5"
1962,"5"
1966,"5"
1970,"5"
1983,"5"
1986,"5"
1993,"5"
1995,"5"
1999,"5"
2001,"5"
2008,"5"
2010,"5"
2021,"5"
2022,"5"
2026,"5"
2029,"5"
2030,"5"
2031,"5"
2038,"5"
2047,"5"
2048,"5"
2052,"5"
2058,"5"
2060,"5"
2065,"5"
2069,"5"
2075,"5"
2076,"5"
2077,"5"
2078,"5"
2079,"5"
2080,"5"
2082,"5"
2085,"5"
2086,"5"
2095,"5"
2108,"5"
2114,"5"
2135,"5"
2136,"5"
2140,"5"
2153,"5"
2154,"5"
2157,"5"
2164,"5"
2168,"5"
2176,"5"
2179,"5"
2180,"5"
2181,"5"
2189,"5"
2193,"5"
2194,"5"
2195,"5"
2202,"5"
2211,"5"
2214,"5"
2221,"5"
2223,"5"
2232,"5"
2242,"5"
2247,"5"
2253,"5"
2255,"5"
2260,"5"
2262,"5"
2263,"5"
2271,"5"
2272,"5"
2275,"5"
2276,"5"
2278,"5"
2279,"5"
2284,"5"
2285,"5"
2287,"5"
2290,"5"
2291,"5"
2294,"5"
2296,"5"
2306,"5"
2310,"5"
2312,"5"
2314,"5"
2322,"5"
2324,"5"
2327,"5"
2328,"5"
2329,"5"
2342,"5"
2345,"5"
2346,"5"
2362,"5"
2367,"5"
2368,"5"
2371,"5"
2373,"5"
2381,"5"
2383,"5"
2386,"5"
2388,"5"
2390,"5"
2392,"5"
2393,"5"
2395,"5"
2397,"5"
2408,"5"
2410,"5"
2412,"5"
2417,"5"
2421,"5"
2423,"5"
2424,"5"
2428,"5"
2437,"5"
2441,"5"
2442,"5"
2444,"5"
2449,"5"
2450,"5"
2451,"5"
2452,"5"
2453,"5"
2459,"5"
2465,"5"
2466,"5"
2468,"5"
2469,"5"
2478,"5"
2479,"5"
2483,"5"
2484,"5"
2486,"5"
2491,"5"
2508,"5"
2510,"5"
2513,"5"
2514,"5"
2520,"5"
2523,"5"
2524,"5"
2527,"5"
2528,"5"
2530,"5"
2533,"5"
2540,"5"
2546,"5"
2551,"5"
2556,"5"
2557,"5"
2559,"5"
2561,"5"
2562,"5"
2569,"5"
2570,"5"
2574,"5"
2575,"5"
2578,"5"
2580,"5"
2584,"5"
2591,"5"
2596,"5"
2598,"5"
2599,"5"
2601,"5"
2610,"5"
2611,"5"
2613,"5"
2617,"5"
2622,"5"
2624,"5"
2628,"5"
2630,"5"
2632,"5"
2634,"5"
2636,"5"
2637,"5"
2638,"5"
2646,"5"
2654,"5"
2656,"5"
2659,"5"
2665,"5"
2671,"5"
2676,"5"
2678,"5"
2679,"5"
2685,"5"
2697,"5"
2701,"5"
2711,"5"
2714,"5"
